Order ID,Customer ID,Product ID,Order Date,Year,Month Name,Week No,Fiscal Quarter,Country,State,City,Region,Market,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount,Shipping Cost,Delivery Date,Delivery Days,Customer Name ,Customer Gender,Customer Age,Segment,Ship Mode,Order Priority,Salesperson,Return Status,Payment Mode
ORD08834,CUST7324,PROD990,10-07-2049,2024,February,9,Q1,India,Uttar Pradesh,Lucknow,South,India,Technology,Technology Sub,Mouse,3585,1003.72,2,0.18,163.09,15-07-2049,5,Sanjay Rahul Shukla,Female,56,Consumer,Standard Class,Medium,Rohan Mehta,Not Returned,Credit Card
ORD08835,CUST7349,PROD530,11-07-2049,2024,September,36,Q3,India,Karnataka,Bengaluru,South,India,Technology,Technology Sub,SSD,6311,1548.85,3,0.18,389.87,13-07-2049,2,Sanjay Raj Malhotra,Female,32,Corporate,First Class,Low,Sandeep Yadav,Not Returned,Debit Card
ORD08836,CUST8649,PROD813,12-07-2049,2024,May,21,Q2,India,West Bengal,Kolkata,North,India,Technology,Technology Sub,SSD,6753,1734.62,3,0.19,251.37,15-07-2049,3,Sanjay Raj More,Male,58,Corporate,Standard Class,Medium,Rohan Mehta,Not Returned,COD
ORD08837,CUST3560,PROD684,13-07-2049,2024,September,36,Q3,India,Gujarat,Ahmedabad,East,India,Technology,Technology Sub,Laptop,6256,1624.34,4,0.18,343.98,16-07-2049,3,Sanjay Rajput,Male,26,Consumer,First Class,High,Amit Sharma,Not Returned,UPI
ORD08838,CUST3673,PROD243,14-07-2049,2025,November,46,Q4,India,Rajasthan,Jaipur,North,India,Electronics,Electronics Sub,Speaker,6748,797.95,1,0.23,530.2,21-07-2049,7,Sanjay Rathore,Male,60,Consumer,Same Day,Medium,Rakesh Singh,Not Returned,UPI
ORD08839,CUST7178,PROD792,15-07-2049,2024,March,11,Q1,India,Delhi,New Delhi,North,India,Office Supplies,Office Supplies Sub,Printer Paper,4172,629.5,8,0.27,157.08,16-07-2049,1,Sanjay Ravi Menon,Female,37,Consumer,First Class,Low,Amit Sharma,Not Returned,UPI
ORD08840,CUST7877,PROD385,16-07-2049,2024,September,38,Q3,India,Delhi,New Delhi,South,India,Furniture,Furniture Sub,Office Chair,4161,768.79,2,0.06,197.33,23-07-2049,7,Sanjay Ravi Rathore,Male,46,Consumer,First Class,High,Amit Sharma,Not Returned,Credit Card
ORD08841,CUST5682,PROD836,17-07-2049,2024,December,51,Q4,India,Karnataka,Bengaluru,East,India,Office Supplies,Office Supplies Sub,Notebook,3615,681.72,6,0.16,286.69,23-07-2049,6,Sanjay Ravi Trivedi,Male,44,Corporate,Same Day,Medium,Anjali Gupta,Not Returned,Debit Card
ORD08842,CUST4634,PROD185,18-07-2049,2024,May,19,Q2,India,Uttar Pradesh,Chennai,North,India,Fashion,Fashion Sub,Shoes,6849,840.2,8,0.28,537.81,24-07-2049,6,Sanjay Rawat,Male,46,Corporate,Standard Class,Medium,Anjali Gupta,Not Returned,Credit Card
ORD08843,CUST6784,PROD128,19-07-2049,2024,April,16,Q2,India,Uttar Pradesh,Chennai,East,India,Office Supplies,Office Supplies Sub,Pen Set,3662,715.91,3,0.12,249.65,23-07-2049,4,Sanjay Reyansh Jain,Male,51,Consumer,Standard Class,Critical,Vivek Verma,Not Returned,Debit Card
ORD08844,CUST8629,PROD248,20-07-2049,2025,October,43,Q4,India,Karnataka,Bengaluru,South,India,Office Supplies,Office Supplies Sub,Pen Set,6479,1178.25,2,0.05,268.01,22-07-2049,2,Sanjay Riya Nair,Male,33,Consumer,First Class,Medium,Sandeep Yadav,Not Returned,Credit Card
ORD08845,CUST3205,PROD313,21-07-2049,2025,October,41,Q4,India,Karnataka,Bengaluru,South,India,Furniture,Furniture Sub,Smart Phones,6225,1364.53,5,0.22,364.92,22-07-2049,1,Sanjay Rohit Mahajan,Female,65,Consumer,Same Day,Low,Rakesh Singh,Not Returned,UPI
ORD08846,CUST4632,PROD311,22-07-2049,2024,September,37,Q3,India,Rajasthan,Jaipur,West,India,Office Supplies,Office Supplies Sub,Printer Paper,4662,794.01,4,0.2,143.67,26-07-2049,4,Sanjay Rohit Soni,Female,37,Corporate,First Class,Low,Vivek Verma,Not Returned,UPI
ORD08847,CUST6726,PROD557,23-07-2049,2024,June,25,Q2,India,Gujarat,Ahmedabad,West,India,Furniture,Furniture Sub,Smart Phones,5183,903.78,5,0.24,355.77,30-07-2049,7,Sanjay Sakshi Choudhary,Female,36,Consumer,Same Day,High,Anjali Gupta,Returned,Credit Card
ORD08848,CUST3622,PROD569,24-07-2049,2025,June,25,Q2,India,Uttar Pradesh,Chennai,East,India,Furniture,Furniture Sub,Office Chair,6639,1370.82,8,0.15,285.63,29-07-2049,5,Sanjay Sakshi Reddy,Male,44,Corporate,Second Class,Medium,Vivek Verma,Not Returned,UPI
ORD08849,CUST7922,PROD958,25-07-2049,2025,January,4,Q1,India,Gujarat,Ahmedabad,North,India,Office Supplies,Office Supplies Sub,Pen Set,6819,1305.77,3,0.08,236.17,30-07-2049,5,Sanjay Shah,Female,39,Consumer,Standard Class,Critical,Pankaj Kumar,Not Returned,Credit Card
ORD08850,CUST4930,PROD720,26-07-2049,2024,October,44,Q4,India,Uttar Pradesh,Prayagraj,North,India,Office Supplies,Office Supplies Sub,Notebook,6209,1115.83,3,0.21,231.63,27-07-2049,1,Sanjay Shankar Bhatt,Male,20,Consumer,Second Class,Medium,Priya Kapoor,Not Returned,COD
ORD08851,CUST5186,PROD930,27-07-2049,2025,February,7,Q1,India,Delhi,New Delhi,West,India,Technology,Technology Sub,Mouse,5366,1212.19,3,0.04,399.3,03-08-2049,7,Sanjay Shankar Parmar,Female,23,Corporate,Second Class,High,Sandeep Yadav,Not Returned,COD
ORD08852,CUST6389,PROD697,28-07-2049,2024,June,22,Q2,India,Uttar Pradesh,Varanasi,East,India,Office Supplies,Office Supplies Sub,Pen Set,6326,1141.22,1,0.09,254.37,31-07-2049,3,Sanjay Shankar Trivedi,Male,57,Consumer,First Class,High,Priya Kapoor,Not Returned,COD
ORD08853,CUST9350,PROD108,29-07-2049,2024,May,22,Q2,India,Delhi,New Delhi,South,India,Furniture,Furniture Sub,Leptop,5325,1079.32,4,0.03,169.49,30-07-2049,1,Sanjay Sharma,Female,24,Home Office,Same Day,Medium,Pankaj Kumar,Not Returned,Net Banking
ORD08854,CUST9488,PROD935,30-07-2049,2024,September,36,Q3,India,Gujarat,Ahmedabad,West,India,Technology,Technology Sub,Mouse,4212,1067.9,5,0,285.85,31-07-2049,1,Sanjay Shaurya Chauhan,Female,34,Corporate,First Class,Low,Amit Sharma,Not Returned,Debit Card
ORD08855,CUST7553,PROD149,31-07-2049,2024,January,2,Q1,India,Maharashtra,Mumbai,West,India,Beauty,Beauty Sub,Face Wash,4435,436.21,5,0.12,176.62,06-08-2049,6,Sanjay Shreya Naik,Male,26,Consumer,First Class,High,Rakesh Singh,Not Returned,UPI
ORD08856,CUST9998,PROD278,01-08-2049,2025,July,31,Q3,India,Delhi,New Delhi,West,India,Electronics,Electronics Sub,Speaker,6514,702.54,8,0.11,346.48,03-08-2049,2,Sanjay Shreya Trivedi,Male,42,Corporate,Same Day,Critical,Pankaj Kumar,Not Returned,Debit Card
ORD08857,CUST7967,PROD154,02-08-2049,2024,June,23,Q2,India,West Bengal,Kolkata,West,India,Sports,Sports Sub,Cricket Bat,4391,439.01,5,0.02,137.82,08-08-2049,6,Sanjay Shukla,Female,53,Corporate,Second Class,High,Pankaj Kumar,Not Returned,UPI
ORD08858,CUST6850,PROD246,03-08-2049,2025,March,11,Q1,India,Uttar Pradesh,Chennai,North,India,Fashion,Fashion Sub,T-Shirt,5068,544.49,2,0,317.49,10-08-2049,7,Sanjay Sneha Jadhav,Male,49,Consumer,Same Day,Medium,Priya Kapoor,Not Returned,Debit Card
ORD08859,CUST5272,PROD752,04-08-2049,2024,December,50,Q4,India,Gujarat,Ahmedabad,West,India,Groceries,Groceries Sub,Dry Fruits,6636,781.76,8,0.1,228.57,06-08-2049,2,Sanjay Sneha Jain,Female,59,Home Office,Standard Class,Critical,Pankaj Kumar,Not Returned,COD
ORD08860,CUST2271,PROD357,05-08-2049,2024,September,37,Q3,India,Delhi,New Delhi,South,India,Furniture,Furniture Sub,Leptop,6143,1052.19,5,0.25,204.36,06-08-2049,1,Sanjay Solanki,Male,56,Corporate,Second Class,Critical,Rohan Mehta,Not Returned,Credit Card
ORD08861,CUST6775,PROD999,06-08-2049,2025,October,43,Q4,India,Uttar Pradesh,Prayagraj,West,India,Sports,Sports Sub,Cricket Bat,3798,487.47,1,0.15,203.02,08-08-2049,2,Sanjay Srivastava,Male,19,Consumer,Standard Class,Critical,Vivek Verma,Not Returned,Credit Card
ORD08862,CUST4275,PROD213,07-08-2049,2024,February,6,Q1,India,Rajasthan,Jaipur,South,India,Technology,Technology Sub,Laptop,4932,1276.16,2,0,350.92,11-08-2049,4,Sanjay Sunil Singh,Male,39,Corporate,Standard Class,Medium,Amit Sharma,Not Returned,UPI
ORD08863,CUST9834,PROD132,08-08-2049,2024,January,2,Q1,India,Delhi,New Delhi,East,India,Technology,Technology Sub,Mouse,3776,980.35,7,0,136.3,09-08-2049,1,Sanjay Suresh Tripathi,Male,34,Home Office,Same Day,High,Amit Sharma,Not Returned,Debit Card
ORD08864,CUST2044,PROD877,09-08-2049,2025,December,51,Q4,India,Rajasthan,Jaipur,East,India,Groceries,Groceries Sub,Dry Fruits,4549,402.77,2,0.23,278.31,13-08-2049,4,Sanjay Tanvi Dixit,Female,26,Home Office,Same Day,Critical,Amit Sharma,Not Returned,UPI
ORD08865,CUST5278,PROD950,10-08-2049,2024,September,37,Q3,India,Uttar Pradesh,Varanasi,South,India,Toys,Toys Sub,Puzzle Set,5810,527.34,1,0.05,293.07,15-08-2049,5,Sanjay Tiwari,Male,35,Consumer,Same Day,High,Sandeep Yadav,Not Returned,Debit Card
ORD08866,CUST2603,PROD706,11-08-2049,2024,May,19,Q2,India,Delhi,New Delhi,North,India,Books,Books Sub,Analytics Book,4773,632.62,5,0.04,212.36,14-08-2049,3,Sanjay Tripathi,Male,58,Home Office,Second Class,Medium,Pankaj Kumar,Not Returned,COD
ORD08867,CUST7928,PROD689,12-08-2049,2025,June,24,Q2,India,Karnataka,Bengaluru,North,India,Furniture,Furniture Sub,Smart Phones,5920,1233.36,7,0.02,263.18,16-08-2049,4,Sanjay Trivedi,Male,35,Home Office,Standard Class,Medium,Priya Kapoor,Not Returned,COD
ORD08868,CUST4146,PROD992,13-08-2049,2025,September,37,Q3,India,Delhi,New Delhi,North,India,Groceries,Groceries Sub,Dry Fruits,6429,684.75,5,0.11,245.59,19-08-2049,6,Sanjay Tushar Joshi,Female,34,Consumer,Standard Class,Critical,Rakesh Singh,Not Returned,Net Banking
ORD08869,CUST7413,PROD451,14-08-2049,2024,February,5,Q1,India,Uttar Pradesh,Lucknow,West,India,Furniture,Furniture Sub,Office Chair,4412,932.74,2,0.16,321.32,21-08-2049,7,Sanjay Tushar Naik,Male,21,Home Office,Standard Class,Critical,Priya Kapoor,Not Returned,UPI
ORD08870,CUST3994,PROD238,15-08-2049,2024,January,4,Q1,India,Maharashtra,Pune,South,India,Appliances,Appliances Sub,Mixer,6392,696.75,7,0.24,272.54,17-08-2049,2,Sanjay Varun Jadhav,Female,52,Home Office,Standard Class,Low,Priya Kapoor,Not Returned,UPI
ORD08871,CUST8791,PROD771,16-08-2049,2024,January,4,Q1,India,Uttar Pradesh,Lucknow,South,India,Groceries,Groceries Sub,Dry Fruits,4390,442.79,7,0.15,238.29,21-08-2049,5,Sanjay Veer Jadhav,Female,26,Consumer,Second Class,Medium,Amit Sharma,Not Returned,UPI
ORD08872,CUST8379,PROD770,17-08-2049,2025,January,3,Q1,India,Uttar Pradesh,Prayagraj,East,India,Groceries,Groceries Sub,Dry Fruits,5690,527.94,8,0.03,366.37,23-08-2049,6,Sanjay Veer Malhotra,Male,43,Consumer,Second Class,Medium,Amit Sharma,Not Returned,Net Banking
ORD08873,CUST1582,PROD398,18-08-2049,2025,December,52,Q4,India,Gujarat,Ahmedabad,East,India,Technology,Technology Sub,Laptop,3912,894.22,3,0.16,247.99,19-08-2049,1,Sanjay Veer Rajput,Female,33,Consumer,Same Day,Critical,Sandeep Yadav,Not Returned,UPI
ORD08874,CUST9507,PROD670,19-08-2049,2024,September,40,Q3,India,Uttar Pradesh,Varanasi,North,India,Technology,Technology Sub,Mouse,4805,1175.93,7,0.18,199.75,26-08-2049,7,Sanjay Veer Tripathi,Female,52,Corporate,Same Day,Medium,Amit Sharma,Not Returned,Credit Card
ORD08875,CUST8634,PROD351,20-08-2049,2024,December,51,Q4,India,Rajasthan,Jaipur,East,India,Fashion,Fashion Sub,Shoes,3925,521.76,4,0.04,200.23,22-08-2049,2,Sanjay Veer Trivedi,Female,61,Corporate,Same Day,Medium,Amit Sharma,Not Returned,COD
ORD08876,CUST7228,PROD547,21-08-2049,2024,June,25,Q2,India,Maharashtra,Pune,South,India,Furniture,Furniture Sub,Leptop,6245,1042.01,8,0.11,324.19,28-08-2049,7,Sanjay Veer Yadav,Male,64,Consumer,Same Day,Critical,Anjali Gupta,Not Returned,COD
ORD08877,CUST8203,PROD538,22-08-2049,2024,December,51,Q4,India,West Bengal,Kolkata,East,India,Groceries,Groceries Sub,Dry Fruits,4645,623.91,2,0.03,356.19,28-08-2049,6,Sanjay Verma,Female,19,Consumer,First Class,Medium,Anjali Gupta,Not Returned,Debit Card
ORD08878,CUST4834,PROD658,23-08-2049,2025,December,50,Q4,India,Uttar Pradesh,Varanasi,West,India,Technology,Technology Sub,Laptop,6374,1551.25,5,0.21,413.84,25-08-2049,2,Sanjay Vihaan Trivedi,Female,65,Consumer,First Class,Critical,Priya Kapoor,Not Returned,Net Banking
ORD08879,CUST6491,PROD134,24-08-2049,2025,December,51,Q4,India,Maharashtra,Mumbai,West,India,Beauty,Beauty Sub,Face Wash,6102,748.59,4,0.1,458.69,25-08-2049,1,Sanjay Yadav,Male,18,Home Office,First Class,High,Sandeep Yadav,Not Returned,Debit Card
ORD08880,CUST7324,PROD485,25-08-2049,2025,December,52,Q4,India,Rajasthan,Jaipur,South,India,Technology,Technology Sub,Laptop,6174,1458.53,6,0,399.05,01-09-2049,7,Sanjay Yash Khanna,Male,61,Consumer,Standard Class,Medium,Sandeep Yadav,Not Returned,UPI
ORD08881,CUST1333,PROD140,26-08-2049,2024,September,37,Q3,India,Uttar Pradesh,Lucknow,East,India,Furniture,Furniture Sub,Leptop,4673,1025.89,7,0.08,319.73,30-08-2049,4,Sanjay Yash Mahajan,Female,49,Consumer,Standard Class,Medium,Anjali Gupta,Not Returned,COD
ORD08882,CUST3615,PROD735,27-08-2049,2024,February,6,Q1,India,West Bengal,Kolkata,North,India,Furniture,Furniture Sub,Leptop,4802,918.65,7,0.23,167.08,01-09-2049,5,Sanjay Yash Malhotra,Female,50,Home Office,Same Day,Critical,Vivek Verma,Not Returned,COD
ORD08883,CUST3831,PROD502,28-08-2049,2024,June,22,Q2,India,Karnataka,Bengaluru,North,India,Sports,Sports Sub,Cricket Bat,6356,800.52,4,0.06,459.33,30-08-2049,2,Sanjay Yash Prajapati,Female,23,Consumer,Second Class,Low,Anjali Gupta,Not Returned,Debit Card
ORD08884,CUST3595,PROD366,29-08-2049,2025,March,11,Q1,India,West Bengal,Kolkata,East,India,Technology,Technology Sub,Keyboard,5016,1284.63,3,0.13,288.09,02-09-2049,4,Shaurya Aarav Thakur,Female,44,Consumer,Second Class,High,Pankaj Kumar,Not Returned,UPI
ORD08885,CUST7787,PROD608,30-08-2049,2025,January,4,Q1,India,Rajasthan,Jaipur,South,India,Office Supplies,Office Supplies Sub,Printer Paper,4885,811.86,3,0.1,381.98,31-08-2049,1,Shaurya Abhishek Rathore,Male,50,Consumer,Second Class,Medium,Sandeep Yadav,Not Returned,Debit Card
ORD08886,CUST5492,PROD922,31-08-2049,2024,December,50,Q4,India,Uttar Pradesh,Chennai,West,India,Electronics,Electronics Sub,Speaker,5286,672.79,8,0.15,357.11,05-09-2049,5,Shaurya Abhishek Shah,Male,24,Corporate,First Class,High,Anjali Gupta,Not Returned,Debit Card
ORD08887,CUST1286,PROD672,01-09-2049,2025,January,3,Q1,India,Uttar Pradesh,Lucknow,West,India,Furniture,Furniture Sub,Office Chair,6740,1427.96,6,0.09,517.99,04-09-2049,3,Shaurya Aditya Gaikwad,Male,19,Consumer,First Class,Low,Rakesh Singh,Not Returned,Debit Card
ORD08888,CUST5800,PROD904,02-09-2049,2024,March,12,Q1,India,Maharashtra,Pune,South,India,Office Supplies,Office Supplies Sub,Notebook,6160,986.4,2,0.2,395.75,04-09-2049,2,Shaurya Agarwal,Female,32,Consumer,Second Class,High,Anjali Gupta,Not Returned,COD
ORD08889,CUST3672,PROD219,03-09-2049,2024,November,46,Q4,India,West Bengal,Kolkata,North,India,Technology,Technology Sub,Mouse,3931,1063.15,5,0.12,144.19,04-09-2049,1,Shaurya Ajay Chavan,Female,55,Corporate,Second Class,Medium,Pankaj Kumar,Not Returned,Credit Card
ORD08890,CUST9813,PROD401,04-09-2049,2025,November,45,Q4,India,Uttar Pradesh,Lucknow,East,India,Office Supplies,Office Supplies Sub,Pen Set,4502,881.05,4,0.22,339.02,06-09-2049,2,Shaurya Ajay Dixit,Male,50,Consumer,First Class,Critical,Amit Sharma,Not Returned,COD
ORD08891,CUST8414,PROD450,05-09-2049,2024,October,42,Q4,India,Maharashtra,Pune,West,India,Electronics,Electronics Sub,Speaker,6713,678.01,6,0.13,258.07,12-09-2049,7,Shaurya Ajay Parmar,Male,62,Consumer,First Class,Medium,Amit Sharma,Not Returned,Credit Card
ORD08892,CUST4973,PROD621,06-09-2049,2024,July,28,Q3,India,Rajasthan,Jaipur,West,India,Office Supplies,Office Supplies Sub,Printer Paper,6129,1176.25,1,0.01,313.93,13-09-2049,7,Shaurya Ajay Pawar,Female,63,Consumer,First Class,Critical,Rohan Mehta,Not Returned,COD
ORD08893,CUST7999,PROD273,07-09-2049,2024,March,12,Q1,India,Karnataka,Bengaluru,North,India,Furniture,Furniture Sub,Office Chair,5784,1247.22,4,0.13,287.04,09-09-2049,2,Shaurya Ajay Prajapati,Male,65,Corporate,First Class,High,Rakesh Singh,Not Returned,UPI
ORD08894,CUST1763,PROD545,08-09-2049,2025,July,29,Q3,India,West Bengal,Kolkata,West,India,Beauty,Beauty Sub,Face Wash,5132,556.86,4,0.14,246.14,13-09-2049,5,Shaurya Amit Tiwari,Female,31,Consumer,Same Day,Critical,Rohan Mehta,Not Returned,COD
ORD08895,CUST4186,PROD297,09-09-2049,2024,August,31,Q3,India,Gujarat,Ahmedabad,South,India,Technology,Technology Sub,Laptop,4928,1310.03,1,0.16,166.76,15-09-2049,6,Shaurya Anand Desai,Male,35,Consumer,Same Day,High,Vivek Verma,Not Returned,UPI
ORD08896,CUST5664,PROD180,10-09-2049,2024,June,25,Q2,India,Karnataka,Bengaluru,North,India,Technology,Technology Sub,Keyboard,3723,860.37,1,0.13,170.68,15-09-2049,5,Shaurya Anand Kale,Female,54,Consumer,Same Day,Critical,Priya Kapoor,Returned,COD
ORD08897,CUST6051,PROD187,11-09-2049,2024,August,33,Q3,India,Uttar Pradesh,Lucknow,West,India,Toys,Toys Sub,Puzzle Set,6056,845.22,7,0.23,373.17,12-09-2049,1,Shaurya Anand Rana,Male,64,Corporate,Second Class,High,Priya Kapoor,Not Returned,COD
ORD08898,CUST8451,PROD886,12-09-2049,2025,October,43,Q4,India,Karnataka,Bengaluru,West,India,Technology,Technology Sub,Monitor,5674,1566.16,7,0.09,266.58,15-09-2049,3,Shaurya Anand Verma,Male,40,Consumer,Same Day,Critical,Rohan Mehta,Not Returned,UPI
ORD08899,CUST1665,PROD363,13-09-2049,2024,December,51,Q4,India,Maharashtra,Pune,South,India,Beauty,Beauty Sub,Face Wash,3857,333.45,4,0.19,290.91,17-09-2049,4,Shaurya Anjali Gupta,Male,52,Consumer,Same Day,High,Rohan Mehta,Returned,COD
ORD08900,CUST5628,PROD250,14-09-2049,2025,April,16,Q2,India,Rajasthan,Jaipur,East,India,Furniture,Furniture Sub,Office Chair,5865,989.97,6,0.19,446.84,20-09-2049,6,Shaurya Ben Goyal,Female,37,Consumer,Standard Class,Medium,Amit Sharma,Not Returned,Debit Card
ORD08901,CUST8679,PROD724,15-09-2049,2024,July,27,Q3,India,Uttar Pradesh,Varanasi,North,India,Technology,Technology Sub,Keyboard,5508,1520.97,1,0.3,347.04,18-09-2049,3,Shaurya Chandra Bhatt,Female,48,Corporate,Standard Class,Critical,Vivek Verma,Not Returned,UPI
ORD08902,CUST7810,PROD796,16-09-2049,2024,April,16,Q2,India,Uttar Pradesh,Varanasi,South,India,Technology,Technology Sub,Laptop,4718,1066.6,8,0.08,306.04,21-09-2049,5,Shaurya Chandra Kumar,Male,33,Corporate,Second Class,Medium,Rohan Mehta,Not Returned,Debit Card
ORD08903,CUST9176,PROD903,17-09-2049,2025,August,35,Q3,India,West Bengal,Kolkata,East,India,Furniture,Furniture Sub,Leptop,5437,909.75,5,0.01,338.32,24-09-2049,7,Shaurya Chandra Prajapati,Male,23,Corporate,Standard Class,Critical,Amit Sharma,Not Returned,Debit Card
ORD08904,CUST3545,PROD795,18-09-2049,2024,June,23,Q2,India,Gujarat,Ahmedabad,West,India,Sports,Sports Sub,Cricket Bat,6377,662.05,4,0.13,457.66,21-09-2049,3,Shaurya Chandra Rajput,Female,55,Consumer,Second Class,Low,Sandeep Yadav,Not Returned,Credit Card
ORD08905,CUST1516,PROD133,19-09-2049,2025,December,51,Q4,India,Rajasthan,Jaipur,North,India,Office Supplies,Office Supplies Sub,Pen Set,5497,846.18,2,0.25,324.31,25-09-2049,6,Shaurya Chauhan,Female,52,Consumer,Second Class,Medium,Pankaj Kumar,Not Returned,Debit Card
ORD08906,CUST1402,PROD175,20-09-2049,2025,August,32,Q3,India,Gujarat,Ahmedabad,South,India,Technology,Technology Sub,Mouse,5994,1573.86,7,0.28,458.93,22-09-2049,2,Shaurya Chirag Reddy,Female,53,Home Office,Standard Class,Low,Sandeep Yadav,Not Returned,COD
ORD08907,CUST2888,PROD483,21-09-2049,2024,December,51,Q4,India,Delhi,New Delhi,South,India,Appliances,Appliances Sub,Air Purifier,5982,545.34,7,0.16,314.27,24-09-2049,3,Shaurya Choudhary,Female,18,Corporate,Standard Class,Low,Pankaj Kumar,Not Returned,UPI
ORD08908,CUST2806,PROD688,22-09-2049,2025,May,19,Q2,India,West Bengal,Kolkata,West,India,Technology,Technology Sub,Monitor,5185,1152.82,8,0.09,175.57,29-09-2049,7,Shaurya Das Iyer,Male,27,Consumer,Second Class,High,Rohan Mehta,Not Returned,Net Banking
ORD08909,CUST7244,PROD679,23-09-2049,2025,October,44,Q4,India,Uttar Pradesh,Chennai,East,India,Electronics,Electronics Sub,Headphones,4739,450.05,8,0.2,249.91,28-09-2049,5,Shaurya Das Joshi,Male,65,Consumer,First Class,Low,Pankaj Kumar,Not Returned,COD
ORD08910,CUST8445,PROD587,24-09-2049,2024,January,4,Q1,India,Maharashtra,Pune,North,India,Office Supplies,Office Supplies Sub,Pen Set,6876,1251.3,2,0.15,346.49,25-09-2049,1,Shaurya Das Khanna,Male,28,Corporate,Same Day,Low,Anjali Gupta,Not Returned,Net Banking
ORD08911,CUST2006,PROD936,25-09-2049,2025,December,52,Q4,India,Rajasthan,Jaipur,East,India,Appliances,Appliances Sub,Air Purifier,4132,467.04,6,0.23,127.17,26-09-2049,1,Shaurya Das Verma,Female,42,Corporate,First Class,Critical,Rakesh Singh,Not Returned,Credit Card
ORD08912,CUST6887,PROD693,26-09-2049,2024,November,46,Q4,India,West Bengal,Kolkata,North,India,Toys,Toys Sub,Puzzle Set,5669,539.83,7,0.06,250.84,27-09-2049,1,Shaurya Deepak Singh,Male,26,Consumer,Standard Class,Medium,Pankaj Kumar,Not Returned,COD
ORD08913,CUST4497,PROD293,27-09-2049,2024,November,48,Q4,India,Uttar Pradesh,Chennai,West,India,Technology,Technology Sub,Monitor,5949,1339.1,4,0.14,263.33,28-09-2049,1,Shaurya Deepak Soni,Male,64,Consumer,Same Day,Low,Amit Sharma,Not Returned,Credit Card
ORD08914,CUST7229,PROD336,28-09-2049,2025,April,17,Q2,India,West Bengal,Kolkata,South,India,Electronics,Electronics Sub,Headphones,5370,471.98,8,0.28,330.65,02-10-2049,4,Shaurya Desai,Female,28,Home Office,Second Class,Low,Priya Kapoor,Not Returned,UPI
ORD08915,CUST7835,PROD685,29-09-2049,2024,September,39,Q3,India,Maharashtra,Pune,North,India,Toys,Toys Sub,Puzzle Set,4010,410.39,6,0.22,198.72,01-10-2049,2,Shaurya Devi Bansal,Male,45,Consumer,Same Day,Medium,Rakesh Singh,Not Returned,Credit Card
ORD08916,CUST1733,PROD443,30-09-2049,2024,December,52,Q4,India,Karnataka,Bengaluru,East,India,Electronics,Electronics Sub,Speaker,6689,693.75,2,0.21,433.86,06-10-2049,6,Shaurya Devi Bhardwaj,Male,25,Consumer,First Class,High,Anjali Gupta,Not Returned,Debit Card
ORD08917,CUST5822,PROD550,01-10-2049,2025,November,45,Q4,India,Gujarat,Ahmedabad,North,India,Electronics,Electronics Sub,Headphones,3547,456.85,5,0.09,233.37,06-10-2049,5,Shaurya Devi Bhatt,Male,37,Consumer,Second Class,Critical,Sandeep Yadav,Not Returned,Debit Card
